,Timestamp,latitude,longitude,course,speed,altitude,wC1,wq1,wT1,wv1,wu1,ww1,uu1,vv1,wC2,wq2,wT2,wv2,wu2,ww2,uu2,vv2
0,2023-06-15T10:11:00.100,25.60233333333333,-80.20166666666667,105.1,29.066086,1.6,8.406435085561308e-07,0.0001769665568889923,0.0906463534887309,0.19125356292564857,0.20426974361654363,0.13136856459230112,0.5121866639910294,0.4776695368907664,5.486562933649362e-07,0.00017355577406728275,0.06262308914282641,0.16452031057678718,0.1488479843046233,0.10829251771135635,0.33461635500317755,0.4467272167843072
1,2023-06-15T10:21:00.100,25.660166666666665,-80.04091666666666,178.5,27.00831,7.4,6.005227074489978e-07,0.0001114759201149486,0.04194219913566278,0.12017466099915791,0.11202542253019893,0.07976254809965364,0.25263776428061707,0.2919837740263466,5.313728027753573e-07,0.00013153821071634915,0.058937079364440856,0.13044049438129446,0.15734191791744914,0.0969225978256518,0.41125700343166915,0.2659134785223605
2,2023-06-15T10:31:00.100,25.505,-80.05658333333334,270.6,33.6446376,7.9,1.022252124960277e-06,0.0001245547055754748,0.049168458742221706,0.156018460820832,0.11907994755005163,0.09720602254348337,0.24933422428463914,0.45374504510614433,8.38833238202195e-07,0.00013631678942512194,0.06518283686342234,0.1529333042139307,0.16528789754672735,0.10645149563477999,0.414844730143171,0.3765702134013743
3,2023-06-15T10:39:00.100,25.601,-80.19316666666667,12.2,31.638306,62.5,5.469070132441589e-07,8.754685190102529e-05,0.051837977142584375,0.2794669636662679,0.2466069180738829,0.2574269647800845,0.36992711077501506,0.4753537124100843,5.777778213563314e-07,0.00010822328341666536,0.059078991462911734,0.2717731711918318,0.2688175821681274,0.2599790710342072,0.44334838767498497,0.44834582981093496
4,2023-06-15T10:48:00.100,25.661,-80.04063333333333,176.5,27.265532,96.1,4.971367811081271e-07,4.350125563954538e-05,0.030065396047047638,0.11941171218999955,0.10378995818140271,0.09248450120361987,0.19320901957006592,0.24900547830717637,4.2024072952546436e-07,5.390629259600544e-05,0.04611913131013056,0.13040998510082769,0.13864847614997552,0.11137957965815677,0.3071349557208467,0.23350447048444034
5,2023-06-15T10:58:00.100,25.50633333333333,-80.05201666666666,228.7,27.368420800000003,89.2,7.309088943654548e-07,7.129953531007674e-05,0.053378977757405285,0.21836962486843875,0.2423198291314498,0.20159537675986677,0.46051815318351474,0.3927861584687922,4.988668696800303e-07,8.30044517534222e-05,0.05514597761712381,0.22119237469415937,0.26544094263975776,0.21170837894966782,0.5309660278299932,0.4106416695917627
6,2023-06-15T11:07:00.100,25.606166666666667,-80.1885,67.6,37.1428568,181.2,4.4256294072838813e-07,6.204978560819542e-05,0.04458355036474739,0.23193273799870356,0.1660921906282416,0.1666714450072655,0.28656149623041305,0.49957026563944207,4.7613413782725e-07,8.221390104979402e-05,0.07226192760081702,0.2515819283207489,0.2828352645809431,0.20308101127876915,0.6866477039128779,0.4569327692310884
7,2023-06-15T11:15:00.100,25.659,-80.04066666666667,186.5,31.7411948,192.4,5.682668894455755e-07,4.1278231618535177e-05,0.034344184139351884,0.11840819660789395,0.11568377294949939,0.08465585971299716,0.2696574233787607,0.27441564828830317,5.050904625910327e-07,5.4454373279605106e-05,0.059620286493212854,0.14883344947617827,0.2097689228312974,0.11798557059241312,0.6082129063236927,0.27325850203208546
8,2023-06-15T11:25:00.100,25.50633333333333,-80.06358333333333,300.9,35.0850808,191.2,7.086407884233774e-07,5.416633717785483e-05,0.0369284166853875,0.18063469460221088,0.13314011447521507,0.14874374739127963,0.21654721436019836,0.3528992550784213,4.7480710621334043e-07,6.364963588001348e-05,0.05213267632862641,0.1733440030567951,0.18340050489576204,0.16685980388041718,0.3758690659041154,0.2892740140980015
9,2023-06-16T09:48:30.150,25.613166666666668,-80.171,65.5,35.4451916,-0.6,5.854231756652364e-07,0.00016818694678962168,0.08025995030087234,0.20231843387456924,0.19665666576918972,0.12891214786887933,0.4699768100423138,0.5145687059689492,1.613899992023232e-06,0.00015846004673928743,0.053382435970793535,0.1860666464697637,0.1566603274234929,0.10211082098356633,0.3830030235252823,0.6226997427619236
10,2023-06-16T09:56:00.150,25.657,-80.04001666666667,186.4,26.493866,0.7,5.611565203620313e-07,0.00011014296772980501,0.056291647517133454,0.12590939095810957,0.1542049139721164,0.08671396398074996,0.38880227042012255,0.3047830731085554,1.4199249393166445e-06,0.00011526846676298495,0.04105038746882232,0.11927499488978227,0.1231362891600089,0.07778406654801695,0.2897366436021784,0.3195924553699262
11,2023-06-16T10:06:00.150,25.505166666666668,-80.05378333333333,253.5,29.5290856,4.6,5.85275793893341e-07,0.0001390459284660707,0.05117250639275071,0.18888601136780778,0.1452402374990137,0.1012400409379329,0.33570781827542906,0.622951908619132,1.5633282477220388e-06,0.00014766850175372458,0.04431236617949817,0.16947598074083345,0.14106921928722665,0.09691785963651293,0.32206417380049945,0.505097009151714
12,2023-06-16T10:16:00.150,25.6115,-80.1725,60.8,38.9434108,97.6,4.860913440193851e-07,0.00011438668262752498,0.06745760673883094,0.20821230931652565,0.2359042012895858,0.17652536712397776,0.49997518058785184,0.34093332134169674,1.5047469854686674e-06,0.00012184136426306103,0.04602592560193707,0.21635921235931144,0.21107002865903945,0.1539809496504199,0.4240866438734395,0.4190516281341238
13,2023-06-16T10:23:10.150,25.659166666666668,-80.03936666666667,187.5,27.059754400000003,105.6,4.4363954221339836e-07,0.00011256292342159655,0.04001904079975964,0.11537997335472128,0.115105495173747,0.08886052272294091,0.2616570352998009,0.24002350795784827,1.1808130905683577e-06,0.0001235859989007178,0.033251277404516805,0.10521480934703067,0.10266603392324922,0.08640185954669931,0.218642732994976,0.20497310973367616
14,2023-06-16T10:33:30.150,25.507666666666665,-80.0618,303.6,33.9018596,106.9,5.172366924546621e-07,0.00012459123788937745,0.041271569150676736,0.17467790183081425,0.12165800748112832,0.11034436830158192,0.24389853841489217,0.5089991684300466,1.3228452887658408e-06,0.00013275083726229173,0.03736402447437713,0.15159799915286076,0.11239591306243912,0.10362561564494929,0.225507754934192,0.3988577152998548
15,2023-06-16T10:42:30.150,25.613166666666668,-80.17133333333334,65.7,41.36129760000001,191.9,3.3498447539329824e-07,0.00010135576061538192,0.03972724062172657,0.10837142423078198,0.11342336482990603,0.08039898249149174,0.2682633645651618,0.24693786253693706,1.0818964748543844e-06,0.00010914469468295405,0.03417055446320411,0.09891442341081222,0.10150741599960107,0.07670990969260386,0.2218265933578471,0.22274118265371234
16,2023-06-16T10:49:10.150,25.659166666666668,-80.03968333333333,186.4,27.368420800000003,192.3,4.356828409827426e-07,0.00020918932703133043,0.041626085772623556,0.10873526708575237,0.10793125825525896,0.07354963327964112,0.2640362181607849,0.2755225456661851,1.160707011097681e-06,0.0002198753506529944,0.037917309844655786,0.10055917120665858,0.10042496766961112,0.07212030614867604,0.23891363647330047,0.2217303433075358
17,2023-06-16T11:00:00.200,25.51333333333333,-80.07111666666667,309.6,32.667194,198.0,4.979045565899648e-07,0.00017042874594730585,0.039575158599077696,0.12143163179078613,0.1158469085776681,0.08747325102538436,0.2576706223060234,0.26526674545244305,1.1761951179865294e-06,0.00017744385988171108,0.036039186649165646,0.1113815925274015,0.1071080911360972,0.08429684042768777,0.23437380030520288,0.22733855728789337
18,2023-06-16T11:08:20.150,25.609,-80.18016666666666,69.2,38.789077600000006,287.8,4.5161069524562366e-07,0.00021761690092711528,0.04391647500177126,0.20362202707531735,0.18353582932681126,0.1811309848017179,0.2772553056946866,0.3712661046181875,1.2938119873594657e-06,0.00022038741810337487,0.040029633355011876,0.18072134842186488,0.18301980266749396,0.16706435917801457,0.2966710863497645,0.3099977939630312
